0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
947	1460	65	3	32	139	134	27	29	3	3	22	8	8	99	33	33	25	22	15	10	4	34	37	47	50	84
1207	1467	65	3	33	100	65	28	22	3	3	23	8	7	84	30	30	26	23	15	10	3	13	38	48	51	64
1434	1665	65	3	39	107	80	34	24	4	4	28	9	9	93	32	32	28	27	17	12	4	17	44	57	60	76
1053	1029	65	2	20	87	54	16	18	1	1	13	4	4	68	24	24	19	14	9	6	2	12	22	29	31	43
1228	1453	65	3	32	145	129	27	31	3	3	23	8	8	101	35	35	27	23	14	10	4	32	37	47	50	82
1395	1546	65	3	35	135	135	30	30	3	3	25	9	8	103	36	35	27	25	16	11	4	32	40	51	55	86
1186	1256	65	3	26	112	96	22	24	2	2	18	6	7	85	29	29	23	18	12	8	3	23	30	39	41	64
1173	1407	65	3	31	120	99	26	26	3	3	22	7	9	89	33	33	26	22	14	9	3	24	36	46	48	72
1543	1640	65	3	38	135	151	33	30	3	4	28	10	10	112	36	36	29	27	17	12	4	35	43	56	59	93
1058	1165	65	2	24	90	47	19	19	2	2	16	6	5	69	25	25	21	17	11	7	3	10	27	35	37	47
1327	1372	65	3	30	135	127	25	28	2	3	21	7	7	98	33	33	26	21	14	9	3	30	34	44	46	76
1247	1267	65	2	27	141	121	22	30	2	2	20	6	6	97	34	34	26	19	12	8	3	30	31	39	42	72
1181	1454	65	3	33	115	83	28	25	3	3	23	8	7	89	32	32	26	23	14	10	3	19	37	48	50	69
1357	1630	65	3	38	118	89	32	26	3	3	25	10	9	89	32	32	27	26	17	11	4	21	43	55	58	79
1087	1380	65	3	30	116	83	25	24	2	2	21	7	7	83	30	30	25	21	14	9	3	18	34	44	47	65
1017	1078	65	2	21	97	71	17	20	1	2	15	5	5	76	26	27	21	15	10	6	2	15	24	31	33	48
1147	1124	65	2	23	102	66	18	22	2	2	16	5	5	75	27	27	22	16	10	7	2	15	26	33	35	50
1216	1471	65	3	33	126	117	28	28	3	3	24	8	8	99	33	33	27	23	14	10	4	27	38	48	51	78
1142	1193	65	2	25	112	101	20	24	2	2	18	5	5	90	30	30	23	17	11	7	3	22	28	36	38	61
1470	1688	65	3	40	128	140	34	28	4	4	29	10	10	110	36	36	29	28	17	12	4	30	45	58	61	91
1124	1393	65	3	31	110	64	26	24	3	3	22	7	7	82	31	31	26	22	13	9	3	15	35	45	47	62
1003	1178	65	2	24	126	104	20	26	2	2	17	6	6	88	31	31	24	17	11	7	3	26	28	35	37	63
933	1092	65	2	22	98	53	18	21	2	2	15	4	4	74	27	27	22	15	10	7	2	12	25	32	33	45
1268	1316	65	3	28	129	103	24	27	2	2	19	7	7	88	31	31	24	20	13	9	3	26	32	41	44	69
1294	1475	65	3	33	105	63	28	23	3	3	24	8	8	84	31	31	26	23	14	10	3	14	38	48	51	65
1679	1700	65	3	40	139	101	35	31	4	4	27	10	10	96	36	36	30	28	17	12	4	25	45	58	62	86
916	1063	65	2	21	110	65	17	23	2	2	15	4	4	75	28	28	22	15	9	6	2	16	24	30	32	48
1474	1466	65	3	33	89	49	28	20	3	3	22	8	8	77	27	27	24	23	15	10	3	10	37	48	51	60
1115	1138	65	2	23	86	41	19	18	2	2	16	5	5	69	25	25	20	16	10	7	3	8	26	34	36	44
1201	1530	65	3	34	129	126	29	29	3	3	26	8	8	101	36	36	29	24	16	10	3	26	40	51	54	80
1388	1591	65	3	37	114	83	32	25	3	3	25	9	9	89	32	32	27	26	16	11	4	19	42	53	57	75
1246	1358	65	3	29	136	113	25	29	3	3	21	7	7	93	34	34	26	20	13	9	3	26	34	43	46	71
1421	1552	65	3	36	117	75	30	26	3	3	24	9	9	85	33	32	27	25	15	11	4	18	40	52	55	72
1230	1235	65	2	26	118	101	21	25	2	2	19	6	6	89	30	30	24	18	12	8	3	23	30	38	40	63
1275	1232	65	2	26	149	124	21	31	2	2	20	6	6	99	34	34	26	18	12	8	3	31	30	38	40	71
1435	1416	66	3	31	112	92	27	25	3	3	22	7	7	90	31	31	25	22	14	9	3	20	36	46	48	69
1144	1187	66	2	24	112	83	20	24	2	2	16	6	6	79	30	29	22	17	11	7	3	20	28	36	38	58
1379	1643	66	3	38	102	81	32	22	3	3	26	10	10	86	30	30	26	26	17	11	4	16	44	56	59	75
919	1073	66	2	21	129	87	17	27	2	2	15	4	4	79	30	30	23	14	10	6	2	21	24	31	33	53
1478	1474	66	3	33	117	78	28	26	3	3	23	7	8	86	32	32	27	23	14	10	3	18	38	48	51	69
1382	1202	66	2	25	127	83	21	27	2	2	17	6	6	81	31	31	23	17	11	8	3	23	28	36	39	61
936	1432	66	3	31	112	80	27	24	3	3	22	8	7	83	30	30	25	22	14	10	3	17	36	46	49	66
838	1103	66	2	21	74	36	18	15	1	1	14	5	5	64	22	22	19	15	10	7	2	6	25	32	34	40
1403	1334	66	3	29	149	145	24	31	2	2	21	7	7	106	35	34	26	20	13	9	3	36	33	42	45	81
1778	1909	66	4	46	136	144	40	30	4	4	32	11	11	112	36	36	30	32	20	14	5	31	52	67	71	102
1206	1347	66	3	30	124	102	25	26	3	3	22	6	6	96	33	33	26	21	13	9	3	23	33	43	45	68
1088	1282	66	2	27	121	109	23	25	2	2	20	6	6	93	32	32	25	19	12	8	3	24	31	40	42	66
1075	1199	66	2	25	83	48	21	18	2	2	17	6	6	72	25	25	21	17	11	8	3	10	28	36	38	49
1191	1601	66	3	37	133	115	32	29	4	3	27	8	8	102	35	35	29	26	16	11	4	25	42	54	57	82
1064	1131	66	2	23	124	100	19	26	2	2	17	5	5	88	31	31	23	16	10	7	2	24	26	33	35	59
1234	1489	66	3	33	99	58	28	22	3	3	23	9	8	76	29	28	25	23	15	10	3	11	39	49	52	63
907	1455	66	3	33	89	43	28	20	3	3	22	8	8	75	27	28	24	23	14	10	3	10	37	47	50	60
1094	1335	66	3	28	153	151	24	32	2	2	21	7	7	106	35	34	26	20	13	9	3	40	33	42	45	84
1551	1468	66	3	33	132	127	28	29	3	3	24	8	7	102	35	35	27	23	15	10	3	28	38	48	51	79
1087	1063	66	2	20	106	71	17	22	2	2	15	4	4	76	28	28	22	14	9	6	2	15	24	30	32	47
1012	1441	66	3	32	114	78	27	25	2	2	20	9	9	78	30	30	24	22	15	10	3	19	37	47	50	68
1165	1197	66	2	25	109	77	20	23	2	2	17	6	6	79	29	29	22	17	11	8	3	19	28	36	38	57
1231	1177	66	2	24	93	62	20	19	2	2	16	6	5	74	26	26	21	17	11	7	3	12	28	35	37	50
1311	1428	66	3	31	111	95	27	24	3	3	22	7	7	88	30	30	25	22	14	9	3	20	36	46	49	69
983	1237	66	2	26	121	98	22	25	2	2	19	6	6	89	31	31	24	18	12	8	3	23	30	38	40	63
1098	1259	66	2	27	138	117	22	29	2	2	19	6	6	95	33	33	25	19	12	8	3	29	30	39	41	70
1148	1157	66	2	24	142	131	19	30	2	2	18	5	5	101	34	34	25	17	10	7	2	34	27	34	36	70
1115	1337	66	3	29	105	93	24	22	2	2	21	7	7	90	29	29	24	20	13	9	3	19	33	42	45	64
1303	1555	66	3	36	113	75	31	25	3	3	25	9	9	86	32	31	27	25	16	11	4	17	41	52	55	72
1030	1168	66	2	24	100	71	20	21	2	2	17	5	5	79	28	28	22	17	11	7	3	15	27	35	37	52
957	1084	66	2	21	103	84	17	22	2	2	15	5	5	78	28	28	22	15	10	6	2	18	24	31	33	51
1175	1257	66	3	26	119	112	22	25	2	2	19	6	6	92	31	30	24	18	12	8	3	25	30	39	41	66
1235	1297	66	2	28	128	107	23	27	2	2	20	7	7	91	33	33	25	19	12	8	3	26	32	41	43	69
1126	1363	66	2	30	102	73	25	22	3	3	22	7	7	87	31	30	25	21	13	9	3	16	34	44	46	62
997	1131	66	2	22	102	66	18	21	2	2	15	5	5	72	27	27	21	16	10	7	2	14	26	33	35	50
1247	1446	66	3	32	101	54	28	22	3	3	22	8	8	78	29	29	25	23	14	10	3	12	37	47	50	62
1148	1433	66	3	31	92	30	27	20	2	3	20	8	8	66	26	26	23	22	15	10	3	6	36	47	49	55
1300	1520	66	3	34	112	81	29	25	3	3	24	8	8	86	31	31	27	24	16	10	4	16	39	50	53	70
1219	1327	66	3	28	117	106	24	25	2	2	20	6	6	92	31	31	24	20	13	9	3	23	33	42	44	67
1462	1599	66	3	37	108	87	31	24	3	3	25	9	9	89	31	32	27	26	17	11	4	18	42	54	57	74
1441	1410	66	3	31	127	92	26	27	2	2	21	8	8	87	32	32	25	22	14	9	3	24	35	45	48	72
1383	1419	66	3	32	118	93	27	26	3	3	23	7	7	93	33	33	26	22	14	10	3	20	36	46	49	68
1123	1231	66	2	26	121	82	22	25	2	2	18	5	5	85	31	31	23	18	11	8	3	20	29	38	40	60
1126	1172	66	2	24	118	90	20	25	2	2	17	5	5	86	31	31	23	17	10	7	3	22	27	35	37	59
1632	1596	66	3	37	142	124	31	31	4	3	26	9	9	100	36	35	29	26	17	11	4	29	42	54	57	86
1180	1096	66	2	22	104	69	18	22	2	2	15	5	5	77	28	28	22	15	10	7	2	16	25	32	34	50
1499	1653	66	3	38	131	114	33	29	3	4	27	10	10	97	35	36	30	27	17	12	4	27	44	56	59	86
1127	1221	67	2	25	101	82	21	21	2	2	17	6	6	79	27	27	21	18	11	8	3	18	29	37	39	57
1270	1357	67	3	30	104	74	25	23	2	2	21	7	7	83	29	29	24	21	13	9	3	16	34	43	46	62
1212	1300	67	2	28	143	123	23	30	2	2	20	6	6	99	34	34	26	20	12	8	3	30	32	41	43	73
1042	1199	67	2	25	107	94	21	22	2	2	18	6	6	87	30	30	23	17	11	8	3	22	28	36	38	60
1297	1261	67	2	26	124	114	22	26	2	2	19	6	6	92	31	32	24	18	12	8	3	25	30	39	41	67
1727	1438	67	3	32	115	107	27	25	3	3	23	8	8	93	32	32	25	22	14	10	3	24	36	47	49	73
1041	1177	67	2	24	112	87	20	24	2	2	17	6	6	82	29	29	22	17	11	7	3	21	27	35	37	58
1164	1210	67	2	25	123	81	21	26	2	2	18	5	5	84	31	31	24	18	11	8	3	18	29	37	39	57
1634	1767	67	4	42	127	74	36	28	4	4	29	10	10	87	34	34	30	29	19	13	4	16	48	61	65	81
1349	1350	67	3	29	157	129	25	33	3	2	21	7	7	102	36	36	26	21	13	9	3	35	33	43	45	80
1156	1218	67	2	25	123	106	21	26	2	2	18	6	6	89	31	31	24	18	11	8	3	25	29	37	39	64
1249	1247	67	2	26	153	114	22	32	2	2	19	7	7	92	34	34	25	18	12	8	3	32	30	38	41	73
1353	1680	67	4	39	107	92	33	24	4	3	27	10	10	91	31	31	26	27	18	12	4	18	45	57	61	78
1234	1350	67	3	30	155	137	25	32	3	3	22	7	7	105	37	37	27	21	13	9	3	36	33	43	45	82
1363	1600	67	3	37	98	78	31	22	3	3	25	9	10	87	30	29	25	26	16	11	4	16	42	54	57	73
1027	1089	67	2	21	92	58	17	19	1	1	14	5	5	71	25	25	21	15	10	7	2	13	25	31	33	46
1104	1218	67	2	25	108	65	21	23	2	2	17	6	6	75	29	28	22	18	11	8	3	16	29	37	39	55
1438	1498	67	3	34	115	101	29	25	3	3	24	8	8	93	32	32	26	24	15	10	4	23	38	49	52	75
1163	1314	67	2	28	142	120	24	30	3	2	21	6	6	100	35	35	26	20	12	9	3	29	32	41	44	73
1090	1262	67	2	27	106	93	22	23	2	2	20	7	6	88	31	31	25	19	12	8	3	20	31	39	41	62
1330	1512	67	3	33	111	95	28	25	3	3	22	9	9	84	29	29	24	23	16	10	4	21	39	50	53	74
930	1143	67	2	23	108	85	19	23	2	2	16	5	5	79	28	28	22	16	11	7	3	17	26	34	36	53
902	1148	67	2	23	135	123	19	28	2	2	18	5	5	95	32	32	24	16	11	7	2	29	27	34	36	65
1147	1540	67	3	35	136	123	30	30	3	3	26	8	8	103	35	35	28	25	15	11	4	27	40	51	54	82
1254	1580	67	3	36	134	117	31	30	3	3	26	9	8	100	35	35	29	25	16	11	4	26	41	53	56	82
1027	1135	67	2	23	106	76	19	22	2	2	16	5	5	78	28	28	22	16	10	7	2	18	26	33	35	53
1066	1249	67	2	26	150	132	22	32	2	2	19	6	6	101	35	35	25	18	12	8	3	36	30	38	41	77
1196	1073	67	2	21	110	75	17	23	2	2	15	4	4	79	29	29	22	15	9	6	2	17	24	31	33	49
1054	1213	67	2	25	109	86	21	23	2	2	18	5	5	83	28	28	23	17	11	8	3	18	29	37	39	57
1184	1395	67	2	30	117	111	25	26	3	3	22	8	8	88	31	31	26	21	15	9	3	23	36	45	48	71
1196	1445	67	3	32	108	85	27	24	3	3	22	7	7	87	30	30	25	22	15	10	3	17	37	47	50	67
1099	1440	68	3	32	109	69	27	24	3	3	23	7	7	85	31	31	26	23	14	10	3	15	37	47	50	64
1033	1258	68	2	26	84	39	22	18	2	2	17	6	6	66	24	24	21	18	12	8	3	6	31	39	41	47
956	1100	68	2	22	85	43	18	18	1	1	14	5	5	65	24	23	19	15	10	7	3	9	25	32	34	43
1292	1418	68	3	32	112	62	27	25	3	3	22	7	7	79	31	30	25	22	14	10	3	14	36	46	49	63
947	1176	68	2	24	131	103	20	28	2	2	17	5	5	89	32	32	24	17	11	7	3	25	27	35	37	62
1208	1313	68	3	28	116	122	23	24	2	2	20	7	7	94	30	30	24	19	13	8	3	25	32	41	44	69
1369	1544	68	3	35	118	79	30	26	3	3	24	8	8	86	32	32	27	25	16	11	4	18	40	51	54	72
1013	1331	68	3	28	123	131	24	26	2	2	21	7	7	99	32	32	24	20	13	9	3	29	33	42	45	73
1126	1269	68	2	27	95	38	23	21	2	2	19	6	6	70	27	27	23	19	12	8	3	9	31	39	42	50
1012	1110	68	2	22	88	53	18	18	2	2	16	5	5	73	26	26	21	15	10	7	2	11	25	32	34	45
1147	1210	68	2	25	127	109	21	27	2	2	18	5	6	91	32	32	24	17	11	8	3	25	29	37	39	64
1206	1209	68	2	25	111	89	21	23	2	2	17	6	6	85	29	29	23	18	11	8	3	21	28	37	39	60
1283	1581	68	3	36	113	84	31	25	3	3	26	9	9	90	32	32	28	25	16	11	4	18	41	53	56	74
1000	1212	68	2	25	125	85	21	26	2	2	17	6	6	80	30	29	23	17	12	8	3	20	29	37	39	59
1432	1469	68	3	33	143	157	28	30	3	3	24	8	8	112	37	37	27	23	15	10	4	36	37	48	51	87
1590	1604	68	3	37	160	167	31	35	3	3	26	9	9	116	38	38	28	26	17	11	4	44	42	54	57	101
1033	1240	68	2	26	128	86	22	27	2	2	18	6	6	86	31	31	24	18	11	8	3	22	30	38	40	62
1269	1227	68	2	26	119	104	21	25	2	2	18	6	6	89	31	30	23	18	11	8	3	24	29	37	40	64
1142	1258	68	2	27	109	84	22	24	2	2	19	6	6	85	30	30	24	19	12	8	3	19	30	39	41	60
1333	1459	68	3	33	127	132	28	28	3	3	24	7	7	106	35	35	27	23	14	10	3	29	37	48	50	79
1319	1341	68	3	28	154	171	24	32	3	3	22	6	6	116	36	36	27	20	13	9	3	38	33	42	45	83
1238	1449	68	3	32	115	94	27	25	3	3	24	7	7	94	33	33	28	23	14	10	3	19	37	47	50	69
1195	1426	68	3	31	99	54	26	22	2	3	21	8	8	72	27	27	24	22	15	9	3	10	36	46	49	59
1278	1482	68	3	33	110	94	28	24	3	3	24	8	8	91	32	31	26	23	15	10	4	20	38	49	52	72
1117	1110	68	2	22	102	87	18	21	2	2	16	5	5	80	27	27	22	15	10	7	2	18	25	32	34	52
1470	1625	68	3	37	131	121	32	29	4	4	28	9	8	103	35	35	29	26	17	11	4	25	43	55	58	84
1007	1233	68	2	26	106	55	22	22	2	2	18	6	5	75	27	28	23	18	11	8	3	12	29	38	40	52
1299	1435	68	3	32	146	137	27	31	3	3	23	7	7	103	35	34	27	22	14	10	3	32	36	47	49	81
1191	1283	68	3	27	133	132	23	28	2	2	20	6	6	99	33	33	25	19	12	8	3	30	31	40	42	73
1043	1197	68	2	24	104	85	20	22	2	2	17	6	6	82	28	28	22	17	11	7	3	18	28	36	38	56
968	1188	68	2	24	103	86	20	22	2	2	17	6	6	81	28	28	22	17	11	7	3	19	28	36	38	57
895	1032	68	2	20	96	63	16	20	1	1	13	4	4	72	25	25	20	14	9	6	2	15	23	29	31	46
1234	1528	68	3	35	122	82	30	27	3	3	23	9	8	86	32	31	26	24	15	11	4	20	39	51	54	74
1170	1412	68	3	31	104	97	26	23	2	2	21	8	8	85	29	29	23	21	14	9	3	21	36	45	48	69
1322	1261	68	2	26	135	127	22	28	2	2	19	6	6	95	33	33	25	18	12	8	3	30	31	39	41	71
1209	1180	68	2	24	121	90	20	25	2	2	17	5	5	84	31	30	24	17	11	7	3	21	28	35	38	58
1475	1525	69	3	35	115	86	30	25	3	3	24	8	8	88	32	31	26	24	15	10	4	19	39	51	54	72
1112	1379	69	2	30	81	46	26	18	3	3	22	8	8	77	27	27	24	21	13	9	3	10	35	44	47	57
1042	1110	69	2	22	96	61	18	20	1	1	15	5	5	73	26	26	21	15	10	7	2	14	25	32	34	48
1215	1474	69	3	33	111	79	28	24	3	3	23	8	8	83	31	31	25	23	15	10	3	17	38	48	51	68
1032	1408	69	3	31	116	101	26	25	3	2	21	8	8	88	31	31	25	21	14	9	3	23	36	45	48	71
1217	1413	69	3	31	136	132	26	30	3	3	24	7	7	103	36	36	28	22	14	9	3	30	36	46	48	78
1410	1607	69	3	37	115	88	32	25	3	3	26	8	8	92	33	33	28	26	16	11	4	18	42	54	57	75
1126	1124	69	2	22	84	61	18	18	1	1	15	6	6	72	24	24	20	16	10	7	3	14	26	33	35	48
1461	1668	69	4	38	140	144	33	31	3	3	26	10	9	104	32	32	27	27	18	12	4	35	44	57	60	95
1252	1338	69	2	29	105	69	25	23	3	2	21	7	7	84	30	30	25	21	13	9	3	16	33	43	45	61
1194	1215	69	2	26	112	72	21	23	2	2	18	6	6	80	30	30	23	18	11	8	3	18	29	37	39	57
1268	1406	69	3	31	135	112	26	30	3	3	22	8	7	95	34	34	27	22	14	9	3	27	36	45	48	75
1358	1587	69	3	36	135	140	31	30	3	3	27	8	8	108	35	35	29	25	16	11	4	29	42	53	56	86
1418	1435	69	3	32	141	130	27	30	3	3	23	7	7	102	35	35	27	22	14	10	3	31	36	46	49	80
1161	1288	69	2	27	82	38	23	18	2	2	18	7	7	67	25	24	21	19	13	8	3	7	31	40	43	49
1310	1352	69	3	29	137	118	24	29	2	2	20	7	6	94	32	32	25	20	13	9	3	27	34	43	46	73
1161	1256	69	2	27	129	99	22	27	2	2	19	6	7	87	32	32	24	19	12	8	3	26	30	39	41	67
1405	1614	69	3	37	135	130	32	30	3	3	26	9	9	103	35	35	28	26	17	11	4	30	43	54	58	88
1172	1210	69	2	25	119	76	21	25	2	2	17	6	6	78	30	30	23	18	11	8	3	20	29	37	39	59
1190	1441	69	3	32	104	76	27	23	3	3	23	8	8	86	31	31	26	23	14	10	3	17	37	47	50	67
1685	1764	69	4	42	142	159	36	31	4	4	31	10	10	116	38	38	31	29	19	13	4	35	48	61	65	99
1173	1219	69	2	25	127	108	21	27	2	2	18	6	6	90	31	31	24	18	12	8	3	25	29	37	39	64
1503	1258	69	2	26	118	104	22	25	2	2	19	6	7	89	31	31	24	18	12	8	3	24	30	39	41	65
1412	1369	69	3	30	138	126	25	29	3	3	21	7	7	100	33	33	26	21	13	9	3	30	34	44	46	76
977	1207	69	2	25	105	93	21	22	2	2	18	6	6	83	28	28	22	17	11	8	3	21	29	37	39	59
1178	1337	69	3	29	156	132	24	33	2	2	20	7	7	100	35	34	26	20	13	9	3	38	33	42	45	83
1603	1679	69	3	39	111	73	33	25	4	4	27	10	10	84	32	32	28	27	18	12	4	15	45	57	61	75
1099	1162	69	2	24	144	138	19	30	2	2	18	5	5	102	34	34	25	16	11	7	3	35	27	35	37	72
1489	1507	69	3	34	134	111	29	29	3	3	25	7	8	98	34	34	29	24	15	10	4	25	39	50	53	77
1178	1457	69	3	33	105	84	28	23	3	3	23	8	8	88	31	31	26	23	14	10	3	18	37	48	50	68
1318	1368	70	2	30	80	20	25	18	2	2	20	8	8	66	25	25	23	21	13	9	3	4	34	44	46	50
1061	1117	70	2	22	116	87	18	24	2	2	16	5	5	82	29	29	22	16	10	7	2	22	25	33	35	56
1072	1284	70	2	27	112	146	23	25	3	2	22	6	7	109	33	32	25	19	12	8	3	29	31	40	42	71
1177	1255	70	2	26	110	80	22	23	2	2	18	6	6	82	29	29	23	18	12	8	3	18	30	39	41	59
1106	1198	70	2	25	122	80	21	26	2	2	17	5	5	81	30	30	23	17	11	8	3	19	28	36	38	58
1364	1640	70	3	38	125	114	33	28	4	4	28	9	9	101	35	35	30	27	17	12	4	24	43	56	59	83
1140	1083	70	2	21	142	124	17	30	2	2	16	4	4	96	33	32	24	15	10	6	2	31	24	31	33	64
988	1094	70	2	22	86	48	18	18	1	1	15	5	5	70	25	25	20	15	10	7	2	11	25	32	34	44
1052	1160	70	2	23	112	67	19	23	2	2	16	5	5	76	28	28	23	16	11	7	3	15	27	34	37	51
1027	1220	70	2	25	137	127	21	29	2	2	18	6	5	93	31	31	24	17	12	8	3	30	29	37	39	69
1518	1509	70	3	34	122	85	29	27	3	3	23	8	8	87	33	33	27	24	15	10	4	21	39	50	53	73
1213	1200	70	2	25	91	59	20	19	2	2	16	6	6	72	25	25	20	17	11	7	3	13	28	36	38	52
1089	1287	70	3	27	118	119	23	25	2	2	20	6	6	96	31	31	24	19	12	8	3	26	31	40	42	69
1249	1300	70	2	28	134	110	23	28	2	2	20	6	6	92	32	32	25	19	12	8	3	26	32	41	43	69
1025	1047	70	2	20	106	86	16	22	1	1	14	4	4	80	28	28	22	14	9	6	2	19	23	30	31	50
1079	1448	70	3	32	111	100	27	24	3	3	24	8	8	92	31	31	26	22	15	10	3	21	37	47	50	70
1559	1589	70	3	37	116	93	31	26	3	3	26	8	8	93	33	33	28	26	16	11	4	19	42	53	56	76
1244	1432	70	3	32	89	47	27	20	3	3	22	8	8	77	28	27	24	22	14	10	3	10	36	46	49	59
1510	1402	70	3	31	140	118	26	29	3	3	22	7	7	95	33	34	26	21	14	9	3	27	35	45	48	75
869	1192	70	2	24	109	92	20	23	2	2	18	6	6	83	29	29	23	17	11	7	3	20	28	36	38	58
1621	1608	70	3	37	126	119	32	28	3	3	26	9	9	100	35	34	28	26	16	11	4	27	42	54	57	84
1011	1383	70	3	30	102	72	26	21	3	2	21	7	7	84	29	29	24	21	13	9	3	15	35	44	47	62
1451	1584	70	3	36	104	67	31	23	3	3	24	9	9	79	29	29	25	25	16	11	4	14	42	53	56	70
1068	1378	70	2	30	83	46	25	18	2	2	21	8	8	72	26	26	23	21	14	9	3	9	35	44	47	55
1198	1528	70	3	35	123	94	30	27	3	3	25	8	8	93	34	34	28	25	15	11	4	22	40	51	54	75
1140	1261	70	2	26	107	93	22	23	2	2	18	7	7	81	28	28	23	18	12	8	3	20	31	39	41	61
1029	1141	70	2	23	107	75	19	23	2	2	17	5	5	79	29	29	23	16	10	7	2	18	26	34	36	53
1068	1245	70	2	26	104	82	22	22	2	2	18	6	6	82	27	27	22	18	12	8	3	19	30	38	41	59
1344	1528	70	3	35	107	90	30	23	3	3	24	9	8	91	31	31	26	24	15	11	4	19	39	51	54	73
1371	1226	71	2	26	123	108	21	26	2	2	19	6	5	95	32	32	25	18	11	8	3	24	29	37	40	64
1468	1630	71	3	37	134	139	32	29	4	4	28	9	9	107	36	37	30	26	17	11	4	29	43	55	58	87
1524	1697	71	3	39	129	127	34	28	4	4	28	9	9	104	34	34	29	28	18	12	4	27	45	58	61	88
1461	1466	71	3	33	133	100	28	29	3	3	24	8	8	97	35	35	29	23	14	10	3	24	37	48	51	75
1037	1083	71	2	21	105	63	17	22	1	1	14	5	5	71	27	27	21	15	10	6	2	15	24	31	33	48
1126	1476	71	3	33	134	100	28	29	3	3	24	8	8	94	35	35	29	23	15	10	3	24	38	49	51	76
1024	1103	71	2	22	86	49	18	18	2	1	15	5	5	70	25	24	20	15	10	7	2	10	25	32	34	44
957	1147	71	2	23	99	59	19	21	2	2	16	5	5	74	27	27	22	16	10	7	2	14	27	34	36	50
981	1125	71	2	22	97	62	18	20	2	2	15	5	5	74	27	26	21	16	10	7	3	13	26	33	35	48
1087	1169	71	2	24	101	72	19	21	2	2	16	5	5	76	27	27	22	16	11	7	3	15	27	35	37	52
1486	1377	71	3	30	127	93	26	28	3	3	21	7	7	90	34	33	26	21	13	9	3	23	34	44	47	70
1270	1361	71	3	30	131	103	25	28	2	2	21	7	7	92	33	33	25	21	13	9	3	25	34	43	46	71
1294	1403	71	3	31	115	98	26	25	2	2	21	8	8	86	31	31	24	21	14	9	3	24	35	45	48	72
1119	1264	71	2	26	98	72	22	21	2	2	18	6	6	77	27	27	22	18	12	8	3	14	31	39	41	56
1165	1661	71	3	39	131	132	33	29	4	4	28	9	10	105	36	35	29	27	17	12	4	29	44	57	60	89
1190	1460	71	3	33	117	91	28	26	3	3	23	7	7	91	32	32	26	23	14	10	3	20	37	48	51	70
1216	1209	71	2	25	130	120	21	27	2	2	18	6	6	94	32	32	24	17	11	8	3	29	29	37	39	68
1161	1298	71	2	27	142	130	23	30	2	2	20	6	6	99	33	33	26	19	13	8	3	32	32	41	43	75
971	1230	71	2	25	109	104	21	23	2	2	18	6	6	87	29	29	22	18	12	8	3	23	29	37	40	63
1214	1552	71	3	36	125	100	31	27	3	3	25	8	8	95	33	33	28	25	16	11	4	23	40	52	55	78
1238	1283	71	2	27	119	83	23	25	2	2	20	6	6	84	31	31	25	19	12	8	3	18	31	40	42	60
1214	1325	71	3	28	138	118	23	29	2	2	20	6	6	92	32	32	24	20	13	8	3	28	33	42	44	72
1345	1329	71	2	29	146	129	24	31	3	3	22	6	6	104	35	35	27	20	13	9	3	30	33	42	44	74
1126	1286	71	2	27	124	91	23	26	2	2	19	6	6	86	31	31	25	19	12	8	3	20	31	40	42	63
1466	1650	72	3	38	121	108	33	27	3	3	27	9	9	96	33	33	28	27	17	12	4	23	44	56	59	82
1413	1522	72	3	35	119	102	30	26	3	3	25	8	8	96	34	33	27	24	15	11	4	22	39	50	53	75
850	1143	72	2	23	110	88	19	23	2	2	15	5	5	79	28	27	21	16	11	7	3	20	26	34	36	55
1223	1615	72	3	37	131	115	32	29	3	3	26	9	9	99	34	34	28	26	17	11	4	26	43	54	58	83
1016	1480	72	3	33	102	67	28	23	3	3	23	8	8	80	30	30	25	23	15	10	4	14	38	49	51	65
1031	1025	72	2	19	107	77	16	22	1	1	14	4	4	77	28	28	21	14	9	6	2	18	22	28	30	49
961	1092	72	2	21	99	86	17	21	1	2	15	4	4	78	26	26	21	15	10	6	2	17	25	31	33	50
1143	1475	72	3	33	130	115	28	29	3	3	24	8	8	95	34	34	27	23	15	10	3	26	38	48	51	77
819	1033	72	2	20	83	36	16	17	1	1	12	5	5	60	22	22	19	14	9	6	2	7	23	29	31	38
1087	1271	72	2	27	77	38	22	17	2	2	17	8	7	65	23	23	20	19	12	8	3	7	31	39	42	49
1104	1216	72	2	25	114	85	21	24	2	2	18	5	5	82	29	29	23	17	12	8	3	18	29	37	39	58
1280	1519	72	3	35	119	95	29	26	3	3	25	8	8	94	32	32	27	24	15	10	4	20	39	50	53	74
1020	1140	72	2	23	76	26	19	16	2	2	15	5	5	64	23	23	20	16	10	7	2	5	26	34	36	40
1095	1230	72	2	26	131	112	21	28	2	2	19	6	6	93	33	33	25	18	11	8	3	27	29	38	40	67
1372	1479	72	3	33	159	142	28	33	3	3	24	8	7	108	36	35	28	23	15	10	4	35	38	49	51	86
1257	1265	72	2	27	124	103	22	26	2	2	19	6	6	90	31	31	24	19	12	8	3	23	30	39	41	65
1095	1202	72	2	24	108	89	20	23	2	2	17	5	5	81	28	28	22	17	11	7	3	19	28	36	39	57
